Revit_Category,Parameter_Name,Parameter_GUID,Data_Type,Group_Name,Binding_Type,Description,Has_Formula,Formula,Input_Parameters,Discipline,User_Modifiable,Hide_When_No_Value
Curtain Panels,CST_UNIT_PRICE_ADHESIVE_UGX,f3ba3b8a-1950-4f08-9a31-63b759e2dc60,CURRENCY,COM_DAT,Type,Unit price per kilogram adhesive in UGX [ISO 19650-3:2020],False,,,,1,0
Curtain Wall Mullions,CST_UNIT_PRICE_ADHESIVE_UGX,f3ba3b8a-1950-4f08-9a31-63b759e2dc60,CURRENCY,COM_DAT,Type,Unit price per kilogram adhesive in UGX [ISO 19650-3:2020],False,,,,1,0
Doors,CST_UNIT_PRICE_ADHESIVE_UGX,f3ba3b8a-1950-4f08-9a31-63b759e2dc60,CURRENCY,COM_DAT,Type,Unit price per kilogram adhesive in UGX [ISO 19650-3:2020],False,,,,1,0
Ducts,CST_UNIT_PRICE_ADHESIVE_UGX,f3ba3b8a-1950-4f08-9a31-63b759e2dc60,CURRENCY,COM_DAT,Type,Unit price per kilogram adhesive in UGX [ISO 19650-3:2020],False,,,,1,0
Electrical Equipment,CST_UNIT_PRICE_ADHESIVE_UGX,f3ba3b8a-1950-4f08-9a31-63b759e2dc60,CURRENCY,COM_DAT,Type,Unit price per kilogram adhesive in UGX [ISO 19650-3:2020],False,,,,1,0
Electrical Fixtures,CST_UNIT_PRICE_ADHESIVE_UGX,f3ba3b8a-1950-4f08-9a31-63b759e2dc60,CURRENCY,COM_DAT,Type,Unit price per kilogram adhesive in UGX [ISO 19650-3:2020],False,,,,1,0
Floors,CST_UNIT_PRICE_ADHESIVE_UGX,f3ba3b8a-1950-4f08-9a31-63b759e2dc60,CURRENCY,COM_DAT,Type,Unit price per kilogram adhesive in UGX [ISO 19650-3:2020],False,,,,1,0
Furniture,CST_UNIT_PRICE_ADHESIVE_UGX,f3ba3b8a-1950-4f08-9a31-63b759e2dc60,CURRENCY,COM_DAT,Type,Unit price per kilogram adhesive in UGX [ISO 19650-3:2020],False,,,,1,0
Generic Models,CST_UNIT_PRICE_ADHESIVE_UGX,f3ba3b8a-1950-4f08-9a31-63b759e2dc60,CURRENCY,COM_DAT,Type,Unit price per kilogram adhesive in UGX [ISO 19650-3:2020],False,,,,1,0
Lighting Fixtures,CST_UNIT_PRICE_ADHESIVE_UGX,f3ba3b8a-1950-4f08-9a31-63b759e2dc60,CURRENCY,COM_DAT,Type,Unit price per kilogram adhesive in UGX [ISO 19650-3:2020],False,,,,1,0
Mechanical Equipment,CST_UNIT_PRICE_ADHESIVE_UGX,f3ba3b8a-1950-4f08-9a31-63b759e2dc60,CURRENCY,COM_DAT,Type,Unit price per kilogram adhesive in UGX [ISO 19650-3:2020],False,,,,1,0
Pipe Accessories,CST_UNIT_PRICE_ADHESIVE_UGX,f3ba3b8a-1950-4f08-9a31-63b759e2dc60,CURRENCY,COM_DAT,Type,Unit price per kilogram adhesive in UGX [ISO 19650-3:2020],False,,,,1,0
Pipe Fittings,CST_UNIT_PRICE_ADHESIVE_UGX,f3ba3b8a-1950-4f08-9a31-63b759e2dc60,CURRENCY,COM_DAT,Type,Unit price per kilogram adhesive in UGX [ISO 19650-3:2020],False,,,,1,0
Pipes,CST_UNIT_PRICE_ADHESIVE_UGX,f3ba3b8a-1950-4f08-9a31-63b759e2dc60,CURRENCY,COM_DAT,Type,Unit price per kilogram adhesive in UGX [ISO 19650-3:2020],False,,,,1,0
Plumbing Equipment,CST_UNIT_PRICE_ADHESIVE_UGX,f3ba3b8a-1950-4f08-9a31-63b759e2dc60,CURRENCY,COM_DAT,Type,Unit price per kilogram adhesive in UGX [ISO 19650-3:2020],False,,,,1,0
Plumbing Fixtures,CST_UNIT_PRICE_ADHESIVE_UGX,f3ba3b8a-1950-4f08-9a31-63b759e2dc60,CURRENCY,COM_DAT,Type,Unit price per kilogram adhesive in UGX [ISO 19650-3:2020],False,,,,1,0
Ramps,CST_UNIT_PRICE_ADHESIVE_UGX,f3ba3b8a-1950-4f08-9a31-63b759e2dc60,CURRENCY,COM_DAT,Type,Unit price per kilogram adhesive in UGX [ISO 19650-3:2020],False,,,,1,0
Roofs,CST_UNIT_PRICE_ADHESIVE_UGX,f3ba3b8a-1950-4f08-9a31-63b759e2dc60,CURRENCY,COM_DAT,Type,Unit price per kilogram adhesive in UGX [ISO 19650-3:2020],False,,,,1,0
Rooms,CST_UNIT_PRICE_ADHESIVE_UGX,f3ba3b8a-1950-4f08-9a31-63b759e2dc60,CURRENCY,COM_DAT,Type,Unit price per kilogram adhesive in UGX [ISO 19650-3:2020],False,,,,1,0
Specialty Equipment,CST_UNIT_PRICE_ADHESIVE_UGX,f3ba3b8a-1950-4f08-9a31-63b759e2dc60,CURRENCY,COM_DAT,Type,Unit price per kilogram adhesive in UGX [ISO 19650-3:2020],False,,,,1,0
Sprinklers,CST_UNIT_PRICE_ADHESIVE_UGX,f3ba3b8a-1950-4f08-9a31-63b759e2dc60,CURRENCY,COM_DAT,Type,Unit price per kilogram adhesive in UGX [ISO 19650-3:2020],False,,,,1,0
Stairs,CST_UNIT_PRICE_ADHESIVE_UGX,f3ba3b8a-1950-4f08-9a31-63b759e2dc60,CURRENCY,COM_DAT,Type,Unit price per kilogram adhesive in UGX [ISO 19650-3:2020],False,,,,1,0
Walls,CST_UNIT_PRICE_ADHESIVE_UGX,f3ba3b8a-1950-4f08-9a31-63b759e2dc60,CURRENCY,COM_DAT,Type,Unit price per kilogram adhesive in UGX [ISO 19650-3:2020],False,,,,1,0
Windows,CST_UNIT_PRICE_ADHESIVE_UGX,f3ba3b8a-1950-4f08-9a31-63b759e2dc60,CURRENCY,COM_DAT,Type,Unit price per kilogram adhesive in UGX [ISO 19650-3:2020],False,,,,1,0
Electrical Equipment,ELC_CBL_NR_TXT,6f0de18a-a61d-5928-9cd9-449eb8d7361a,TEXT,ELC_PWR,Type,Elc Cbl Nr Txt [ISO 19650-1:2018],False,,,,1,0
Generic Models,ELC_CBL_NR_TXT,6f0de18a-a61d-5928-9cd9-449eb8d7361a,TEXT,ELC_PWR,Type,Elc Cbl Nr Txt [ISO 19650-1:2018],False,,,,1,0
Air Terminals,FLT_LINE_COLOR_R_INT,a03b2e8c-aee5-40a1-9eca-d519f96c8bf9,INTEGER,TPL_TRACKING,Type,Override line color red [ISO 19650-1:2018],False,,,,1,0
Cable Trays,FLT_LINE_COLOR_R_INT,a03b2e8c-aee5-40a1-9eca-d519f96c8bf9,INTEGER,TPL_TRACKING,Type,Override line color red [ISO 19650-1:2018],False,,,,1,0
Casework,FLT_LINE_COLOR_R_INT,a03b2e8c-aee5-40a1-9eca-d519f96c8bf9,INTEGER,TPL_TRACKING,Type,Override line color red [ISO 19650-1:2018],False,,,,1,0
Ceilings,FLT_LINE_COLOR_R_INT,a03b2e8c-aee5-40a1-9eca-d519f96c8bf9,INTEGER,TPL_TRACKING,Type,Override line color red [ISO 19650-1:2018],False,,,,1,0
Conduits,FLT_LINE_COLOR_R_INT,a03b2e8c-aee5-40a1-9eca-d519f96c8bf9,INTEGER,TPL_TRACKING,Type,Override line color red [ISO 19650-1:2018],False,,,,1,0
Curtain Panels,FLT_LINE_COLOR_R_INT,a03b2e8c-aee5-40a1-9eca-d519f96c8bf9,INTEGER,TPL_TRACKING,Type,Override line color red [ISO 19650-1:2018],False,,,,1,0
Curtain Wall Mullions,FLT_LINE_COLOR_R_INT,a03b2e8c-aee5-40a1-9eca-d519f96c8bf9,INTEGER,TPL_TRACKING,Type,Override line color red [ISO 19650-1:2018],False,,,,1,0
Doors,FLT_LINE_COLOR_R_INT,a03b2e8c-aee5-40a1-9eca-d519f96c8bf9,INTEGER,TPL_TRACKING,Type,Override line color red [ISO 19650-1:2018],False,,,,1,0
Ducts,FLT_LINE_COLOR_R_INT,a03b2e8c-aee5-40a1-9eca-d519f96c8bf9,INTEGER,TPL_TRACKING,Type,Override line color red [ISO 19650-1:2018],False,,,,1,0
Electrical Equipment,FLT_LINE_COLOR_R_INT,a03b2e8c-aee5-40a1-9eca-d519f96c8bf9,INTEGER,TPL_TRACKING,Type,Override line color red [ISO 19650-1:2018],False,,,,1,0
Electrical Fixtures,FLT_LINE_COLOR_R_INT,a03b2e8c-aee5-40a1-9eca-d519f96c8bf9,INTEGER,TPL_TRACKING,Type,Override line color red [ISO 19650-1:2018],False,,,,1,0
Floors,FLT_LINE_COLOR_R_INT,a03b2e8c-aee5-40a1-9eca-d519f96c8bf9,INTEGER,TPL_TRACKING,Type,Override line color red [ISO 19650-1:2018],False,,,,1,0
Furniture,FLT_LINE_COLOR_R_INT,a03b2e8c-aee5-40a1-9eca-d519f96c8bf9,INTEGER,TPL_TRACKING,Type,Override line color red [ISO 19650-1:2018],False,,,,1,0
Generic Models,FLT_LINE_COLOR_R_INT,a03b2e8c-aee5-40a1-9eca-d519f96c8bf9,INTEGER,TPL_TRACKING,Type,Override line color red [ISO 19650-1:2018],False,,,,1,0
Lighting Fixtures,FLT_LINE_COLOR_R_INT,a03b2e8c-aee5-40a1-9eca-d519f96c8bf9,INTEGER,TPL_TRACKING,Type,Override line color red [ISO 19650-1:2018],False,,,,1,0
Mechanical Equipment,FLT_LINE_COLOR_R_INT,a03b2e8c-aee5-40a1-9eca-d519f96c8bf9,INTEGER,TPL_TRACKING,Type,Override line color red [ISO 19650-1:2018],False,,,,1,0
Pipe Accessories,FLT_LINE_COLOR_R_INT,a03b2e8c-aee5-40a1-9eca-d519f96c8bf9,INTEGER,TPL_TRACKING,Type,Override line color red [ISO 19650-1:2018],False,,,,1,0
Pipe Fittings,FLT_LINE_COLOR_R_INT,a03b2e8c-aee5-40a1-9eca-d519f96c8bf9,INTEGER,TPL_TRACKING,Type,Override line color red [ISO 19650-1:2018],False,,,,1,0
Pipes,FLT_LINE_COLOR_R_INT,a03b2e8c-aee5-40a1-9eca-d519f96c8bf9,INTEGER,TPL_TRACKING,Type,Override line color red [ISO 19650-1:2018],False,,,,1,0
Plumbing Equipment,FLT_LINE_COLOR_R_INT,a03b2e8c-aee5-40a1-9eca-d519f96c8bf9,INTEGER,TPL_TRACKING,Type,Override line color red [ISO 19650-1:2018],False,,,,1,0
Plumbing Fixtures,FLT_LINE_COLOR_R_INT,a03b2e8c-aee5-40a1-9eca-d519f96c8bf9,INTEGER,TPL_TRACKING,Type,Override line color red [ISO 19650-1:2018],False,,,,1,0
Ramps,FLT_LINE_COLOR_R_INT,a03b2e8c-aee5-40a1-9eca-d519f96c8bf9,INTEGER,TPL_TRACKING,Type,Override line color red [ISO 19650-1:2018],False,,,,1,0
Roofs,FLT_LINE_COLOR_R_INT,a03b2e8c-aee5-40a1-9eca-d519f96c8bf9,INTEGER,TPL_TRACKING,Type,Override line color red [ISO 19650-1:2018],False,,,,1,0
Rooms,FLT_LINE_COLOR_R_INT,a03b2e8c-aee5-40a1-9eca-d519f96c8bf9,INTEGER,TPL_TRACKING,Type,Override line color red [ISO 19650-1:2018],False,,,,1,0
Specialty Equipment,FLT_LINE_COLOR_R_INT,a03b2e8c-aee5-40a1-9eca-d519f96c8bf9,INTEGER,TPL_TRACKING,Type,Override line color red [ISO 19650-1:2018],False,,,,1,0
Sprinklers,FLT_LINE_COLOR_R_INT,a03b2e8c-aee5-40a1-9eca-d519f96c8bf9,INTEGER,TPL_TRACKING,Type,Override line color red [ISO 19650-1:2018],False,,,,1,0
Stairs,FLT_LINE_COLOR_R_INT,a03b2e8c-aee5-40a1-9eca-d519f96c8bf9,INTEGER,TPL_TRACKING,Type,Override line color red [ISO 19650-1:2018],False,,,,1,0
Walls,FLT_LINE_COLOR_R_INT,a03b2e8c-aee5-40a1-9eca-d519f96c8bf9,INTEGER,TPL_TRACKING,Type,Override line color red [ISO 19650-1:2018],False,,,,1,0
Windows,FLT_LINE_COLOR_R_INT,a03b2e8c-aee5-40a1-9eca-d519f96c8bf9,INTEGER,TPL_TRACKING,Type,Override line color red [ISO 19650-1:2018],False,,,,1,0
Electrical Equipment,ELC_EQUIPMENT_TYPE_TXT,00fa6c8f-1349-52af-a61b-29153dbf2cb2,TEXT,ELC_PWR,Type,Elc Equipment Type Txt [ISO 19650-1:2018],False,,,,1,0
Generic Models,ELC_EQUIPMENT_TYPE_TXT,00fa6c8f-1349-52af-a61b-29153dbf2cb2,TEXT,ELC_PWR,Type,Elc Equipment Type Txt [ISO 19650-1:2018],False,,,,1,0
Air Terminals,CST_TOTAL_BLOCKS_COST,08cf6090-f96e-4de2-9110-39e9c5895b55,CURRENCY,COM_DAT,Type,Total blocks cost in UGX [ISO 19650-3:2020],False,,,,1,0
Cable Trays,CST_TOTAL_BLOCKS_COST,08cf6090-f96e-4de2-9110-39e9c5895b55,CURRENCY,COM_DAT,Type,Total blocks cost in UGX [ISO 19650-3:2020],False,,,,1,0
Casework,CST_TOTAL_BLOCKS_COST,08cf6090-f96e-4de2-9110-39e9c5895b55,CURRENCY,COM_DAT,Type,Total blocks cost in UGX [ISO 19650-3:2020],False,,,,1,0
Ceilings,CST_TOTAL_BLOCKS_COST,08cf6090-f96e-4de2-9110-39e9c5895b55,CURRENCY,COM_DAT,Type,Total blocks cost in UGX [ISO 19650-3:2020],False,,,,1,0
Conduits,CST_TOTAL_BLOCKS_COST,08cf6090-f96e-4de2-9110-39e9c5895b55,CURRENCY,COM_DAT,Type,Total blocks cost in UGX [ISO 19650-3:2020],False,,,,1,0
Curtain Panels,CST_TOTAL_BLOCKS_COST,08cf6090-f96e-4de2-9110-39e9c5895b55,CURRENCY,COM_DAT,Type,Total blocks cost in UGX [ISO 19650-3:2020],False,,,,1,0
Curtain Wall Mullions,CST_TOTAL_BLOCKS_COST,08cf6090-f96e-4de2-9110-39e9c5895b55,CURRENCY,COM_DAT,Type,Total blocks cost in UGX [ISO 19650-3:2020],False,,,,1,0
Doors,CST_TOTAL_BLOCKS_COST,08cf6090-f96e-4de2-9110-39e9c5895b55,CURRENCY,COM_DAT,Type,Total blocks cost in UGX [ISO 19650-3:2020],False,,,,1,0
Ducts,CST_TOTAL_BLOCKS_COST,08cf6090-f96e-4de2-9110-39e9c5895b55,CURRENCY,COM_DAT,Type,Total blocks cost in UGX [ISO 19650-3:2020],False,,,,1,0
Electrical Equipment,CST_TOTAL_BLOCKS_COST,08cf6090-f96e-4de2-9110-39e9c5895b55,CURRENCY,COM_DAT,Type,Total blocks cost in UGX [ISO 19650-3:2020],False,,,,1,0
Electrical Fixtures,CST_TOTAL_BLOCKS_COST,08cf6090-f96e-4de2-9110-39e9c5895b55,CURRENCY,COM_DAT,Type,Total blocks cost in UGX [ISO 19650-3:2020],False,,,,1,0
Floors,CST_TOTAL_BLOCKS_COST,08cf6090-f96e-4de2-9110-39e9c5895b55,CURRENCY,COM_DAT,Type,Total blocks cost in UGX [ISO 19650-3:2020],False,,,,1,0
Furniture,CST_TOTAL_BLOCKS_COST,08cf6090-f96e-4de2-9110-39e9c5895b55,CURRENCY,COM_DAT,Type,Total blocks cost in UGX [ISO 19650-3:2020],False,,,,1,0
Generic Models,CST_TOTAL_BLOCKS_COST,08cf6090-f96e-4de2-9110-39e9c5895b55,CURRENCY,COM_DAT,Type,Total blocks cost in UGX [ISO 19650-3:2020],False,,,,1,0
Lighting Fixtures,CST_TOTAL_BLOCKS_COST,08cf6090-f96e-4de2-9110-39e9c5895b55,CURRENCY,COM_DAT,Type,Total blocks cost in UGX [ISO 19650-3:2020],False,,,,1,0
Mechanical Equipment,CST_TOTAL_BLOCKS_COST,08cf6090-f96e-4de2-9110-39e9c5895b55,CURRENCY,COM_DAT,Type,Total blocks cost in UGX [ISO 19650-3:2020],False,,,,1,0
Pipe Accessories,CST_TOTAL_BLOCKS_COST,08cf6090-f96e-4de2-9110-39e9c5895b55,CURRENCY,COM_DAT,Type,Total blocks cost in UGX [ISO 19650-3:2020],False,,,,1,0
Pipe Fittings,CST_TOTAL_BLOCKS_COST,08cf6090-f96e-4de2-9110-39e9c5895b55,CURRENCY,COM_DAT,Type,Total blocks cost in UGX [ISO 19650-3:2020],False,,,,1,0
Pipes,CST_TOTAL_BLOCKS_COST,08cf6090-f96e-4de2-9110-39e9c5895b55,CURRENCY,COM_DAT,Type,Total blocks cost in UGX [ISO 19650-3:2020],False,,,,1,0
Plumbing Equipment,CST_TOTAL_BLOCKS_COST,08cf6090-f96e-4de2-9110-39e9c5895b55,CURRENCY,COM_DAT,Type,Total blocks cost in UGX [ISO 19650-3:2020],False,,,,1,0
Plumbing Fixtures,CST_TOTAL_BLOCKS_COST,08cf6090-f96e-4de2-9110-39e9c5895b55,CURRENCY,COM_DAT,Type,Total blocks cost in UGX [ISO 19650-3:2020],False,,,,1,0
Ramps,CST_TOTAL_BLOCKS_COST,08cf6090-f96e-4de2-9110-39e9c5895b55,CURRENCY,COM_DAT,Type,Total blocks cost in UGX [ISO 19650-3:2020],False,,,,1,0
Roofs,CST_TOTAL_BLOCKS_COST,08cf6090-f96e-4de2-9110-39e9c5895b55,CURRENCY,COM_DAT,Type,Total blocks cost in UGX [ISO 19650-3:2020],False,,,,1,0
Rooms,CST_TOTAL_BLOCKS_COST,08cf6090-f96e-4de2-9110-39e9c5895b55,CURRENCY,COM_DAT,Type,Total blocks cost in UGX [ISO 19650-3:2020],False,,,,1,0
Specialty Equipment,CST_TOTAL_BLOCKS_COST,08cf6090-f96e-4de2-9110-39e9c5895b55,CURRENCY,COM_DAT,Type,Total blocks cost in UGX [ISO 19650-3:2020],False,,,,1,0
Sprinklers,CST_TOTAL_BLOCKS_COST,08cf6090-f96e-4de2-9110-39e9c5895b55,CURRENCY,COM_DAT,Type,Total blocks cost in UGX [ISO 19650-3:2020],False,,,,1,0
Stairs,CST_TOTAL_BLOCKS_COST,08cf6090-f96e-4de2-9110-39e9c5895b55,CURRENCY,COM_DAT,Type,Total blocks cost in UGX [ISO 19650-3:2020],False,,,,1,0
Walls,CST_TOTAL_BLOCKS_COST,08cf6090-f96e-4de2-9110-39e9c5895b55,CURRENCY,COM_DAT,Type,Total blocks cost in UGX [ISO 19650-3:2020],False,,,,1,0
Windows,CST_TOTAL_BLOCKS_COST,08cf6090-f96e-4de2-9110-39e9c5895b55,CURRENCY,COM_DAT,Type,Total blocks cost in UGX [ISO 19650-3:2020],False,,,,1,0
Air Terminals,ASS_RM_COD_TXT,8d968690-c7fe-5d71-a6af-ebd19c60793e,TEXT,ASS_MNG,Type,Ass Rm Cod Txt [ISO 19650-1:2018],False,,,,1,0
Cable Trays,ASS_RM_COD_TXT,8d968690-c7fe-5d71-a6af-ebd19c60793e,TEXT,ASS_MNG,Type,Ass Rm Cod Txt [ISO 19650-1:2018],False,,,,1,0
Casework,ASS_RM_COD_TXT,8d968690-c7fe-5d71-a6af-ebd19c60793e,TEXT,ASS_MNG,Type,Ass Rm Cod Txt [ISO 19650-1:2018],False,,,,1,0
Conduits,ASS_RM_COD_TXT,8d968690-c7fe-5d71-a6af-ebd19c60793e,TEXT,ASS_MNG,Type,Ass Rm Cod Txt [ISO 19650-1:2018],False,,,,1,0
Electrical Equipment,ASS_RM_COD_TXT,8d968690-c7fe-5d71-a6af-ebd19c60793e,TEXT,ASS_MNG,Type,Ass Rm Cod Txt [ISO 19650-1:2018],False,,,,1,0
Electrical Fixtures,ASS_RM_COD_TXT,8d968690-c7fe-5d71-a6af-ebd19c60793e,TEXT,ASS_MNG,Type,Ass Rm Cod Txt [ISO 19650-1:2018],False,,,,1,0
Furniture,ASS_RM_COD_TXT,8d968690-c7fe-5d71-a6af-ebd19c60793e,TEXT,ASS_MNG,Type,Ass Rm Cod Txt [ISO 19650-1:2018],False,,,,1,0
Generic Models,ASS_RM_COD_TXT,8d968690-c7fe-5d71-a6af-ebd19c60793e,TEXT,ASS_MNG,Type,Ass Rm Cod Txt [ISO 19650-1:2018],False,,,,1,0
Lighting Fixtures,ASS_RM_COD_TXT,8d968690-c7fe-5d71-a6af-ebd19c60793e,TEXT,ASS_MNG,Type,Ass Rm Cod Txt [ISO 19650-1:2018],False,,,,1,0
Mechanical Equipment,ASS_RM_COD_TXT,8d968690-c7fe-5d71-a6af-ebd19c60793e,TEXT,ASS_MNG,Type,Ass Rm Cod Txt [ISO 19650-1:2018],False,,,,1,0
Plumbing Equipment,ASS_RM_COD_TXT,8d968690-c7fe-5d71-a6af-ebd19c60793e,TEXT,ASS_MNG,Type,Ass Rm Cod Txt [ISO 19650-1:2018],False,,,,1,0
Plumbing Fixtures,ASS_RM_COD_TXT,8d968690-c7fe-5d71-a6af-ebd19c60793e,TEXT,ASS_MNG,Type,Ass Rm Cod Txt [ISO 19650-1:2018],False,,,,1,0
Specialty Equipment,ASS_RM_COD_TXT,8d968690-c7fe-5d71-a6af-ebd19c60793e,TEXT,ASS_MNG,Type,Ass Rm Cod Txt [ISO 19650-1:2018],False,,,,1,0
Sprinklers,ASS_RM_COD_TXT,8d968690-c7fe-5d71-a6af-ebd19c60793e,TEXT,ASS_MNG,Type,Ass Rm Cod Txt [ISO 19650-1:2018],False,,,,1,0
Air Terminals,MAT_LAYER_5_MATERIAL,2f0dac90-cbfa-5c9f-a41c-2e9959c7c97a,TEXT,MAT_INFO,Type,Mat Layer 5 Material [ISO 19650-1:2018],False,,,,1,0
Cable Trays,MAT_LAYER_5_MATERIAL,2f0dac90-cbfa-5c9f-a41c-2e9959c7c97a,TEXT,MAT_INFO,Type,Mat Layer 5 Material [ISO 19650-1:2018],False,,,,1,0
Casework,MAT_LAYER_5_MATERIAL,2f0dac90-cbfa-5c9f-a41c-2e9959c7c97a,TEXT,MAT_INFO,Type,Mat Layer 5 Material [ISO 19650-1:2018],False,,,,1,0
Ceilings,MAT_LAYER_5_MATERIAL,2f0dac90-cbfa-5c9f-a41c-2e9959c7c97a,TEXT,MAT_INFO,Type,Mat Layer 5 Material [ISO 19650-1:2018],False,,,,1,0
Conduits,MAT_LAYER_5_MATERIAL,2f0dac90-cbfa-5c9f-a41c-2e9959c7c97a,TEXT,MAT_INFO,Type,Mat Layer 5 Material [ISO 19650-1:2018],False,,,,1,0
Curtain Panels,MAT_LAYER_5_MATERIAL,2f0dac90-cbfa-5c9f-a41c-2e9959c7c97a,TEXT,MAT_INFO,Type,Mat Layer 5 Material [ISO 19650-1:2018],False,,,,1,0
Curtain Wall Mullions,MAT_LAYER_5_MATERIAL,2f0dac90-cbfa-5c9f-a41c-2e9959c7c97a,TEXT,MAT_INFO,Type,Mat Layer 5 Material [ISO 19650-1:2018],False,,,,1,0
Doors,MAT_LAYER_5_MATERIAL,2f0dac90-cbfa-5c9f-a41c-2e9959c7c97a,TEXT,MAT_INFO,Type,Mat Layer 5 Material [ISO 19650-1:2018],False,,,,1,0
Ducts,MAT_LAYER_5_MATERIAL,2f0dac90-cbfa-5c9f-a41c-2e9959c7c97a,TEXT,MAT_INFO,Type,Mat Layer 5 Material [ISO 19650-1:2018],False,,,,1,0
Electrical Equipment,MAT_LAYER_5_MATERIAL,2f0dac90-cbfa-5c9f-a41c-2e9959c7c97a,TEXT,MAT_INFO,Type,Mat Layer 5 Material [ISO 19650-1:2018],False,,,,1,0
Electrical Fixtures,MAT_LAYER_5_MATERIAL,2f0dac90-cbfa-5c9f-a41c-2e9959c7c97a,TEXT,MAT_INFO,Type,Mat Layer 5 Material [ISO 19650-1:2018],False,,,,1,0
Floors,MAT_LAYER_5_MATERIAL,2f0dac90-cbfa-5c9f-a41c-2e9959c7c97a,TEXT,MAT_INFO,Type,Mat Layer 5 Material [ISO 19650-1:2018],False,,,,1,0
Furniture,MAT_LAYER_5_MATERIAL,2f0dac90-cbfa-5c9f-a41c-2e9959c7c97a,TEXT,MAT_INFO,Type,Mat Layer 5 Material [ISO 19650-1:2018],False,,,,1,0
Generic Models,MAT_LAYER_5_MATERIAL,2f0dac90-cbfa-5c9f-a41c-2e9959c7c97a,TEXT,MAT_INFO,Type,Mat Layer 5 Material [ISO 19650-1:2018],False,,,,1,0
Lighting Fixtures,MAT_LAYER_5_MATERIAL,2f0dac90-cbfa-5c9f-a41c-2e9959c7c97a,TEXT,MAT_INFO,Type,Mat Layer 5 Material [ISO 19650-1:2018],False,,,,1,0
Mechanical Equipment,MAT_LAYER_5_MATERIAL,2f0dac90-cbfa-5c9f-a41c-2e9959c7c97a,TEXT,MAT_INFO,Type,Mat Layer 5 Material [ISO 19650-1:2018],False,,,,1,0
Pipe Accessories,MAT_LAYER_5_MATERIAL,2f0dac90-cbfa-5c9f-a41c-2e9959c7c97a,TEXT,MAT_INFO,Type,Mat Layer 5 Material [ISO 19650-1:2018],False,,,,1,0
Pipe Fittings,MAT_LAYER_5_MATERIAL,2f0dac90-cbfa-5c9f-a41c-2e9959c7c97a,TEXT,MAT_INFO,Type,Mat Layer 5 Material [ISO 19650-1:2018],False,,,,1,0
Pipes,MAT_LAYER_5_MATERIAL,2f0dac90-cbfa-5c9f-a41c-2e9959c7c97a,TEXT,MAT_INFO,Type,Mat Layer 5 Material [ISO 19650-1:2018],False,,,,1,0
Plumbing Equipment,MAT_LAYER_5_MATERIAL,2f0dac90-cbfa-5c9f-a41c-2e9959c7c97a,TEXT,MAT_INFO,Type,Mat Layer 5 Material [ISO 19650-1:2018],False,,,,1,0
Plumbing Fixtures,MAT_LAYER_5_MATERIAL,2f0dac90-cbfa-5c9f-a41c-2e9959c7c97a,TEXT,MAT_INFO,Type,Mat Layer 5 Material [ISO 19650-1:2018],False,,,,1,0
Ramps,MAT_LAYER_5_MATERIAL,2f0dac90-cbfa-5c9f-a41c-2e9959c7c97a,TEXT,MAT_INFO,Type,Mat Layer 5 Material [ISO 19650-1:2018],False,,,,1,0
Roofs,MAT_LAYER_5_MATERIAL,2f0dac90-cbfa-5c9f-a41c-2e9959c7c97a,TEXT,MAT_INFO,Type,Mat Layer 5 Material [ISO 19650-1:2018],False,,,,1,0
Rooms,MAT_LAYER_5_MATERIAL,2f0dac90-cbfa-5c9f-a41c-2e9959c7c97a,TEXT,MAT_INFO,Type,Mat Layer 5 Material [ISO 19650-1:2018],False,,,,1,0
Specialty Equipment,MAT_LAYER_5_MATERIAL,2f0dac90-cbfa-5c9f-a41c-2e9959c7c97a,TEXT,MAT_INFO,Type,Mat Layer 5 Material [ISO 19650-1:2018],False,,,,1,0
Sprinklers,MAT_LAYER_5_MATERIAL,2f0dac90-cbfa-5c9f-a41c-2e9959c7c97a,TEXT,MAT_INFO,Type,Mat Layer 5 Material [ISO 19650-1:2018],False,,,,1,0
Stairs,MAT_LAYER_5_MATERIAL,2f0dac90-cbfa-5c9f-a41c-2e9959c7c97a,TEXT,MAT_INFO,Type,Mat Layer 5 Material [ISO 19650-1:2018],False,,,,1,0
Walls,MAT_LAYER_5_MATERIAL,2f0dac90-cbfa-5c9f-a41c-2e9959c7c97a,TEXT,MAT_INFO,Type,Mat Layer 5 Material [ISO 19650-1:2018],False,,,,1,0
Windows,MAT_LAYER_5_MATERIAL,2f0dac90-cbfa-5c9f-a41c-2e9959c7c97a,TEXT,MAT_INFO,Type,Mat Layer 5 Material [ISO 19650-1:2018],False,,,,1,0
Air Terminals,PRJ_TB_DISCIPLINE_TXT,edbf1392-5aea-505b-8b05-7a6432b0c3e1,TEXT,PRJ_INFORMATION,Type,Prj Tb Discipline Txt [ISO 19650-1:2018],False,,,,1,0
Cable Trays,PRJ_TB_DISCIPLINE_TXT,edbf1392-5aea-505b-8b05-7a6432b0c3e1,TEXT,PRJ_INFORMATION,Type,Prj Tb Discipline Txt [ISO 19650-1:2018],False,,,,1,0
Casework,PRJ_TB_DISCIPLINE_TXT,edbf1392-5aea-505b-8b05-7a6432b0c3e1,TEXT,PRJ_INFORMATION,Type,Prj Tb Discipline Txt [ISO 19650-1:2018],False,,,,1,0
