ParameterGroup,ParameterName,GUID,DataType,BindingType,Description,RevitCategory
ASS_MNG,ASS_DEPARTMENT_ASSIGNMENT_TXT,f6d2f12b-d9af-5383-86c3-a3c3c937083d,TEXT,Type,DEPARTMENTASSIGNMENT,Specialty Equipment
ASS_MNG,ASS_DESIGN_LTG_LVL_LUX_NR,bfacc484-130a-5d4f-ab93-6980d071f989,NUMBER,Instance,DESIGNLIGHTINGLEVEL(LUX),Casework
ASS_MNG,ASS_DESIGN_LTG_LVL_LUX_NR,bfacc484-130a-5d4f-ab93-6980d071f989,NUMBER,Instance,DESIGNLIGHTINGLEVEL(LUX),Electrical Equipment
ASS_MNG,ASS_DESIGN_LTG_LVL_LUX_NR,bfacc484-130a-5d4f-ab93-6980d071f989,NUMBER,Instance,DESIGNLIGHTINGLEVEL(LUX),Furniture
ASS_MNG,ASS_DESIGN_LTG_LVL_LUX_NR,bfacc484-130a-5d4f-ab93-6980d071f989,NUMBER,Instance,DESIGNLIGHTINGLEVEL(LUX),Generic Models
ASS_MNG,ASS_DESIGN_LTG_LVL_LUX_NR,bfacc484-130a-5d4f-ab93-6980d071f989,NUMBER,Instance,DESIGNLIGHTINGLEVEL(LUX),Mechanical Equipment
ASS_MNG,ASS_DESIGN_LTG_LVL_LUX_NR,bfacc484-130a-5d4f-ab93-6980d071f989,NUMBER,Instance,DESIGNLIGHTINGLEVEL(LUX),Plumbing Fixtures
ASS_MNG,ASS_DESIGN_LTG_LVL_LUX_NR,bfacc484-130a-5d4f-ab93-6980d071f989,NUMBER,Instance,DESIGNLIGHTINGLEVEL(LUX),Specialty Equipment
ASS_MNG,ASS_DESIGN_OCCUPANCY_INT,65769434-297a-58ea-b9af-7a885f365936,INTEGER,Type,DESIGNOCCUPANCY,Casework
ASS_MNG,ASS_DESIGN_OCCUPANCY_INT,65769434-297a-58ea-b9af-7a885f365936,INTEGER,Type,DESIGNOCCUPANCY,Electrical Equipment
ASS_MNG,ASS_DESIGN_OCCUPANCY_INT,65769434-297a-58ea-b9af-7a885f365936,INTEGER,Type,DESIGNOCCUPANCY,Furniture
ASS_MNG,ASS_DESIGN_OCCUPANCY_INT,65769434-297a-58ea-b9af-7a885f365936,INTEGER,Type,DESIGNOCCUPANCY,Generic Models
ASS_MNG,ASS_DESIGN_OCCUPANCY_INT,65769434-297a-58ea-b9af-7a885f365936,INTEGER,Type,DESIGNOCCUPANCY,Mechanical Equipment
ASS_MNG,ASS_DESIGN_OCCUPANCY_INT,65769434-297a-58ea-b9af-7a885f365936,INTEGER,Type,DESIGNOCCUPANCY,Plumbing Fixtures
ASS_MNG,ASS_DESIGN_OCCUPANCY_INT,65769434-297a-58ea-b9af-7a885f365936,INTEGER,Type,DESIGNOCCUPANCY,Specialty Equipment
ASS_MNG,ASS_EQUIPMENT_TAG_TXT,2cebbb9e-70f2-550a-8a85-80cb1aa550d7,TEXT,Type,Equipment Tag,Casework
ASS_MNG,ASS_EQUIPMENT_TAG_TXT,2cebbb9e-70f2-550a-8a85-80cb1aa550d7,TEXT,Type,Equipment Tag,Electrical Equipment
ASS_MNG,ASS_EQUIPMENT_TAG_TXT,2cebbb9e-70f2-550a-8a85-80cb1aa550d7,TEXT,Type,Equipment Tag,Furniture
ASS_MNG,ASS_EQUIPMENT_TAG_TXT,2cebbb9e-70f2-550a-8a85-80cb1aa550d7,TEXT,Type,Equipment Tag,Generic Models
ASS_MNG,ASS_EQUIPMENT_TAG_TXT,2cebbb9e-70f2-550a-8a85-80cb1aa550d7,TEXT,Type,Equipment Tag,Mechanical Equipment
ASS_MNG,ASS_EQUIPMENT_TAG_TXT,2cebbb9e-70f2-550a-8a85-80cb1aa550d7,TEXT,Type,Equipment Tag,Plumbing Fixtures
ASS_MNG,ASS_EQUIPMENT_TAG_TXT,2cebbb9e-70f2-550a-8a85-80cb1aa550d7,TEXT,Type,Equipment Tag,Specialty Equipment
ASS_MNG,ASS_EXPECTED_LIFE_YEARS_YRS,3bc7b880-b296-532f-9faf-8c41d69df5c3,NUMBER,Type,EXPECTEDLIFE(YEARS),Casework
ASS_MNG,ASS_EXPECTED_LIFE_YEARS_YRS,3bc7b880-b296-532f-9faf-8c41d69df5c3,NUMBER,Type,EXPECTEDLIFE(YEARS),Electrical Equipment
ASS_MNG,ASS_EXPECTED_LIFE_YEARS_YRS,3bc7b880-b296-532f-9faf-8c41d69df5c3,NUMBER,Type,EXPECTEDLIFE(YEARS),Furniture
ASS_MNG,ASS_EXPECTED_LIFE_YEARS_YRS,3bc7b880-b296-532f-9faf-8c41d69df5c3,NUMBER,Type,EXPECTEDLIFE(YEARS),Generic Models
ASS_MNG,ASS_EXPECTED_LIFE_YEARS_YRS,3bc7b880-b296-532f-9faf-8c41d69df5c3,NUMBER,Type,EXPECTEDLIFE(YEARS),Mechanical Equipment
ASS_MNG,ASS_EXPECTED_LIFE_YEARS_YRS,3bc7b880-b296-532f-9faf-8c41d69df5c3,NUMBER,Type,EXPECTEDLIFE(YEARS),Plumbing Fixtures
ASS_MNG,ASS_EXPECTED_LIFE_YEARS_YRS,3bc7b880-b296-532f-9faf-8c41d69df5c3,NUMBER,Type,EXPECTEDLIFE(YEARS),Specialty Equipment
ASS_MNG,ASS_LOCAL_SERVICE_AVAILABLE_TXT,e90787eb-ec50-5876-82d9-0944cf6355ff,TEXT,Type,LOCALSERVICEAVAILABLE,Casework
ASS_MNG,ASS_LOCAL_SERVICE_AVAILABLE_TXT,e90787eb-ec50-5876-82d9-0944cf6355ff,TEXT,Type,LOCALSERVICEAVAILABLE,Electrical Equipment
ASS_MNG,ASS_LOCAL_SERVICE_AVAILABLE_TXT,e90787eb-ec50-5876-82d9-0944cf6355ff,TEXT,Type,LOCALSERVICEAVAILABLE,Furniture
ASS_MNG,ASS_LOCAL_SERVICE_AVAILABLE_TXT,e90787eb-ec50-5876-82d9-0944cf6355ff,TEXT,Type,LOCALSERVICEAVAILABLE,Generic Models
ASS_MNG,ASS_LOCAL_SERVICE_AVAILABLE_TXT,e90787eb-ec50-5876-82d9-0944cf6355ff,TEXT,Type,LOCALSERVICEAVAILABLE,Mechanical Equipment
ASS_MNG,ASS_LOCAL_SERVICE_AVAILABLE_TXT,e90787eb-ec50-5876-82d9-0944cf6355ff,TEXT,Type,LOCALSERVICEAVAILABLE,Plumbing Fixtures
ASS_MNG,ASS_LOCAL_SERVICE_AVAILABLE_TXT,e90787eb-ec50-5876-82d9-0944cf6355ff,TEXT,Type,LOCALSERVICEAVAILABLE,Specialty Equipment
ASS_MNG,ASS_MAINTENANCE_FREQUENCY_MONTHS,a52cf606-da2b-516a-9f18-e37000a4c329,TEXT,Type,MAINTENANCEFREQUENCY(MONTHS),Casework
ASS_MNG,ASS_MAINTENANCE_FREQUENCY_MONTHS,a52cf606-da2b-516a-9f18-e37000a4c329,TEXT,Type,MAINTENANCEFREQUENCY(MONTHS),Electrical Equipment
ASS_MNG,ASS_MAINTENANCE_FREQUENCY_MONTHS,a52cf606-da2b-516a-9f18-e37000a4c329,TEXT,Type,MAINTENANCEFREQUENCY(MONTHS),Furniture
ASS_MNG,ASS_MAINTENANCE_FREQUENCY_MONTHS,a52cf606-da2b-516a-9f18-e37000a4c329,TEXT,Type,MAINTENANCEFREQUENCY(MONTHS),Generic Models
ASS_MNG,ASS_MAINTENANCE_FREQUENCY_MONTHS,a52cf606-da2b-516a-9f18-e37000a4c329,TEXT,Type,MAINTENANCEFREQUENCY(MONTHS),Mechanical Equipment
ASS_MNG,ASS_MAINTENANCE_FREQUENCY_MONTHS,a52cf606-da2b-516a-9f18-e37000a4c329,TEXT,Type,MAINTENANCEFREQUENCY(MONTHS),Plumbing Fixtures
ASS_MNG,ASS_MAINTENANCE_FREQUENCY_MONTHS,a52cf606-da2b-516a-9f18-e37000a4c329,TEXT,Type,MAINTENANCEFREQUENCY(MONTHS),Specialty Equipment
ASS_MNG,ASS_MAINTENANCE_SCHEDULE_TXT,38145ae9-205a-58e1-9df7-4553b299dd32,TEXT,Type,MAINTENANCESCHEDULE,Casework
ASS_MNG,ASS_MAINTENANCE_SCHEDULE_TXT,38145ae9-205a-58e1-9df7-4553b299dd32,TEXT,Type,MAINTENANCESCHEDULE,Electrical Equipment
ASS_MNG,ASS_MAINTENANCE_SCHEDULE_TXT,38145ae9-205a-58e1-9df7-4553b299dd32,TEXT,Type,MAINTENANCESCHEDULE,Furniture
ASS_MNG,ASS_MAINTENANCE_SCHEDULE_TXT,38145ae9-205a-58e1-9df7-4553b299dd32,TEXT,Type,MAINTENANCESCHEDULE,Generic Models
ASS_MNG,ASS_MAINTENANCE_SCHEDULE_TXT,38145ae9-205a-58e1-9df7-4553b299dd32,TEXT,Type,MAINTENANCESCHEDULE,Mechanical Equipment
ASS_MNG,ASS_MAINTENANCE_SCHEDULE_TXT,38145ae9-205a-58e1-9df7-4553b299dd32,TEXT,Type,MAINTENANCESCHEDULE,Plumbing Fixtures
ASS_MNG,ASS_MAINTENANCE_SCHEDULE_TXT,38145ae9-205a-58e1-9df7-4553b299dd32,TEXT,Type,MAINTENANCESCHEDULE,Specialty Equipment
ASS_MNG,ASS_NUMBER_OF_DAT_OUTLETS_INT,a9b92515-9881-5af2-85cd-41329358b0e3,INTEGER,Type,NUMBEROFDATAOUTLETS,Casework
ASS_MNG,ASS_NUMBER_OF_DAT_OUTLETS_INT,a9b92515-9881-5af2-85cd-41329358b0e3,INTEGER,Type,NUMBEROFDATAOUTLETS,Electrical Equipment
ASS_MNG,ASS_NUMBER_OF_DAT_OUTLETS_INT,a9b92515-9881-5af2-85cd-41329358b0e3,INTEGER,Type,NUMBEROFDATAOUTLETS,Furniture
ASS_MNG,ASS_NUMBER_OF_DAT_OUTLETS_INT,a9b92515-9881-5af2-85cd-41329358b0e3,INTEGER,Type,NUMBEROFDATAOUTLETS,Generic Models
ASS_MNG,ASS_NUMBER_OF_DAT_OUTLETS_INT,a9b92515-9881-5af2-85cd-41329358b0e3,INTEGER,Type,NUMBEROFDATAOUTLETS,Mechanical Equipment
ASS_MNG,ASS_NUMBER_OF_DAT_OUTLETS_INT,a9b92515-9881-5af2-85cd-41329358b0e3,INTEGER,Type,NUMBEROFDATAOUTLETS,Plumbing Fixtures
ASS_MNG,ASS_NUMBER_OF_DAT_OUTLETS_INT,a9b92515-9881-5af2-85cd-41329358b0e3,INTEGER,Type,NUMBEROFDATAOUTLETS,Specialty Equipment
ASS_MNG,ASS_NUMBER_OF_PWR_OUTLETS_INT,1d7facf3-c592-50d1-b90a-ea5adadcfccc,INTEGER,Type,NUMBEROFPOWEROUTLETS,Casework
ASS_MNG,ASS_NUMBER_OF_PWR_OUTLETS_INT,1d7facf3-c592-50d1-b90a-ea5adadcfccc,INTEGER,Type,NUMBEROFPOWEROUTLETS,Electrical Equipment
ASS_MNG,ASS_NUMBER_OF_PWR_OUTLETS_INT,1d7facf3-c592-50d1-b90a-ea5adadcfccc,INTEGER,Type,NUMBEROFPOWEROUTLETS,Furniture
ASS_MNG,ASS_NUMBER_OF_PWR_OUTLETS_INT,1d7facf3-c592-50d1-b90a-ea5adadcfccc,INTEGER,Type,NUMBEROFPOWEROUTLETS,Generic Models
ASS_MNG,ASS_NUMBER_OF_PWR_OUTLETS_INT,1d7facf3-c592-50d1-b90a-ea5adadcfccc,INTEGER,Type,NUMBEROFPOWEROUTLETS,Mechanical Equipment
ASS_MNG,ASS_NUMBER_OF_PWR_OUTLETS_INT,1d7facf3-c592-50d1-b90a-ea5adadcfccc,INTEGER,Type,NUMBEROFPOWEROUTLETS,Plumbing Fixtures
ASS_MNG,ASS_NUMBER_OF_PWR_OUTLETS_INT,1d7facf3-c592-50d1-b90a-ea5adadcfccc,INTEGER,Type,NUMBEROFPOWEROUTLETS,Specialty Equipment
ASS_MNG,ASS_OANDM_MANUALS_PROVIDED_TXT,04a5a31c-d4e2-59fc-a4f8-8a6b15ec895f,TEXT,Type,O&MMANUALSPROVIDED,Casework
ASS_MNG,ASS_OANDM_MANUALS_PROVIDED_TXT,04a5a31c-d4e2-59fc-a4f8-8a6b15ec895f,TEXT,Type,O&MMANUALSPROVIDED,Electrical Equipment
ASS_MNG,ASS_OANDM_MANUALS_PROVIDED_TXT,04a5a31c-d4e2-59fc-a4f8-8a6b15ec895f,TEXT,Type,O&MMANUALSPROVIDED,Furniture
ASS_MNG,ASS_OANDM_MANUALS_PROVIDED_TXT,04a5a31c-d4e2-59fc-a4f8-8a6b15ec895f,TEXT,Type,O&MMANUALSPROVIDED,Generic Models
ASS_MNG,ASS_OANDM_MANUALS_PROVIDED_TXT,04a5a31c-d4e2-59fc-a4f8-8a6b15ec895f,TEXT,Type,O&MMANUALSPROVIDED,Mechanical Equipment
ASS_MNG,ASS_OANDM_MANUALS_PROVIDED_TXT,04a5a31c-d4e2-59fc-a4f8-8a6b15ec895f,TEXT,Type,O&MMANUALSPROVIDED,Plumbing Fixtures
ASS_MNG,ASS_OANDM_MANUALS_PROVIDED_TXT,04a5a31c-d4e2-59fc-a4f8-8a6b15ec895f,TEXT,Type,O&MMANUALSPROVIDED,Specialty Equipment
ASS_MNG,ASS_PART_NUMBER_TXT,54ea24c5-d286-5eb3-85f3-2855dd4b8a9b,TEXT,Type,PARTNUMBER,Casework
ASS_MNG,ASS_PART_NUMBER_TXT,54ea24c5-d286-5eb3-85f3-2855dd4b8a9b,TEXT,Type,PARTNUMBER,Electrical Equipment
ASS_MNG,ASS_PART_NUMBER_TXT,54ea24c5-d286-5eb3-85f3-2855dd4b8a9b,TEXT,Type,PARTNUMBER,Furniture
ASS_MNG,ASS_PART_NUMBER_TXT,54ea24c5-d286-5eb3-85f3-2855dd4b8a9b,TEXT,Type,PARTNUMBER,Generic Models
ASS_MNG,ASS_PART_NUMBER_TXT,54ea24c5-d286-5eb3-85f3-2855dd4b8a9b,TEXT,Type,PARTNUMBER,Mechanical Equipment
ASS_MNG,ASS_PART_NUMBER_TXT,54ea24c5-d286-5eb3-85f3-2855dd4b8a9b,TEXT,Type,PARTNUMBER,Plumbing Fixtures
ASS_MNG,ASS_PART_NUMBER_TXT,54ea24c5-d286-5eb3-85f3-2855dd4b8a9b,TEXT,Type,PARTNUMBER,Specialty Equipment
ASS_MNG,ASS_PMT_CST_LABOUR_CST_UGX_NR,5188a0b7-bdc3-5aa4-85a9-b986c53e4bea,CURRENCY,Type,Labour Cost in Uganda Shillings,Casework
ASS_MNG,ASS_PMT_CST_LABOUR_CST_UGX_NR,5188a0b7-bdc3-5aa4-85a9-b986c53e4bea,CURRENCY,Type,Labour Cost in Uganda Shillings,Electrical Equipment
ASS_MNG,ASS_PMT_CST_LABOUR_CST_UGX_NR,5188a0b7-bdc3-5aa4-85a9-b986c53e4bea,CURRENCY,Type,Labour Cost in Uganda Shillings,Furniture
ASS_MNG,ASS_PMT_CST_LABOUR_CST_UGX_NR,5188a0b7-bdc3-5aa4-85a9-b986c53e4bea,CURRENCY,Type,Labour Cost in Uganda Shillings,Generic Models
ASS_MNG,ASS_PMT_CST_LABOUR_CST_UGX_NR,5188a0b7-bdc3-5aa4-85a9-b986c53e4bea,CURRENCY,Type,Labour Cost in Uganda Shillings,Mechanical Equipment
ASS_MNG,ASS_PMT_CST_LABOUR_CST_UGX_NR,5188a0b7-bdc3-5aa4-85a9-b986c53e4bea,CURRENCY,Type,Labour Cost in Uganda Shillings,Plumbing Fixtures
ASS_MNG,ASS_PMT_CST_LABOUR_CST_UGX_NR,5188a0b7-bdc3-5aa4-85a9-b986c53e4bea,CURRENCY,Type,Labour Cost in Uganda Shillings,Specialty Equipment
ASS_MNG,ASS_PMT_CST_MAT_CST_UGX_NR,f0cbf815-b0d0-5e8a-ad43-15631cc0e622,CURRENCY,Type,Material Cost in Uganda Shillings,Casework
ASS_MNG,ASS_PMT_CST_MAT_CST_UGX_NR,f0cbf815-b0d0-5e8a-ad43-15631cc0e622,CURRENCY,Type,Material Cost in Uganda Shillings,Electrical Equipment
ASS_MNG,ASS_PMT_CST_MAT_CST_UGX_NR,f0cbf815-b0d0-5e8a-ad43-15631cc0e622,CURRENCY,Type,Material Cost in Uganda Shillings,Furniture
ASS_MNG,ASS_PMT_CST_MAT_CST_UGX_NR,f0cbf815-b0d0-5e8a-ad43-15631cc0e622,CURRENCY,Type,Material Cost in Uganda Shillings,Generic Models
ASS_MNG,ASS_PMT_CST_MAT_CST_UGX_NR,f0cbf815-b0d0-5e8a-ad43-15631cc0e622,CURRENCY,Type,Material Cost in Uganda Shillings,Mechanical Equipment
ASS_MNG,ASS_PMT_CST_MAT_CST_UGX_NR,f0cbf815-b0d0-5e8a-ad43-15631cc0e622,CURRENCY,Type,Material Cost in Uganda Shillings,Plumbing Fixtures
ASS_MNG,ASS_PMT_CST_MAT_CST_UGX_NR,f0cbf815-b0d0-5e8a-ad43-15631cc0e622,CURRENCY,Type,Material Cost in Uganda Shillings,Specialty Equipment
ASS_MNG,ASS_PMT_CST_TOTAL_CST_UGX_NR,ee737637-24a5-5a56-887c-4cff9ae1f9ea,CURRENCY,Type,Total Element Cost in Uganda Shillings,Casework
ASS_MNG,ASS_PMT_CST_TOTAL_CST_UGX_NR,ee737637-24a5-5a56-887c-4cff9ae1f9ea,CURRENCY,Type,Total Element Cost in Uganda Shillings,Electrical Equipment
ASS_MNG,ASS_PMT_CST_TOTAL_CST_UGX_NR,ee737637-24a5-5a56-887c-4cff9ae1f9ea,CURRENCY,Type,Total Element Cost in Uganda Shillings,Furniture
ASS_MNG,ASS_PMT_CST_TOTAL_CST_UGX_NR,ee737637-24a5-5a56-887c-4cff9ae1f9ea,CURRENCY,Type,Total Element Cost in Uganda Shillings,Generic Models
ASS_MNG,ASS_PMT_CST_TOTAL_CST_UGX_NR,ee737637-24a5-5a56-887c-4cff9ae1f9ea,CURRENCY,Type,Total Element Cost in Uganda Shillings,Mechanical Equipment
ASS_MNG,ASS_PMT_CST_TOTAL_CST_UGX_NR,ee737637-24a5-5a56-887c-4cff9ae1f9ea,CURRENCY,Type,Total Element Cost in Uganda Shillings,Plumbing Fixtures
ASS_MNG,ASS_PMT_CST_TOTAL_CST_UGX_NR,ee737637-24a5-5a56-887c-4cff9ae1f9ea,CURRENCY,Type,Total Element Cost in Uganda Shillings,Specialty Equipment
ASS_MNG,ASS_PMT_CST_UNIT_RATE_UGX_NR,2095964d-ab08-5261-8397-41a5a0fbba6f,CURRENCY,Type,UNITRATE(UGX),Casework
ASS_MNG,ASS_PMT_CST_UNIT_RATE_UGX_NR,2095964d-ab08-5261-8397-41a5a0fbba6f,CURRENCY,Type,UNITRATE(UGX),Electrical Equipment
ASS_MNG,ASS_PMT_CST_UNIT_RATE_UGX_NR,2095964d-ab08-5261-8397-41a5a0fbba6f,CURRENCY,Type,UNITRATE(UGX),Furniture
ASS_MNG,ASS_PMT_CST_UNIT_RATE_UGX_NR,2095964d-ab08-5261-8397-41a5a0fbba6f,CURRENCY,Type,UNITRATE(UGX),Generic Models
ASS_MNG,ASS_PMT_CST_UNIT_RATE_UGX_NR,2095964d-ab08-5261-8397-41a5a0fbba6f,CURRENCY,Type,UNITRATE(UGX),Mechanical Equipment
ASS_MNG,ASS_PMT_CST_UNIT_RATE_UGX_NR,2095964d-ab08-5261-8397-41a5a0fbba6f,CURRENCY,Type,UNITRATE(UGX),Plumbing Fixtures
ASS_MNG,ASS_PMT_CST_UNIT_RATE_UGX_NR,2095964d-ab08-5261-8397-41a5a0fbba6f,CURRENCY,Type,UNITRATE(UGX),Specialty Equipment
ASS_MNG,ASS_PMT_INV_UNIT_TXT,685caddd-7717-5498-bcef-80269d69ad9c,TEXT,Type,UNITOFMEASUREMENT,Casework
ASS_MNG,ASS_PMT_INV_UNIT_TXT,685caddd-7717-5498-bcef-80269d69ad9c,TEXT,Type,UNITOFMEASUREMENT,Electrical Equipment
ASS_MNG,ASS_PMT_INV_UNIT_TXT,685caddd-7717-5498-bcef-80269d69ad9c,TEXT,Type,UNITOFMEASUREMENT,Furniture
ASS_MNG,ASS_PMT_INV_UNIT_TXT,685caddd-7717-5498-bcef-80269d69ad9c,TEXT,Type,UNITOFMEASUREMENT,Generic Models
ASS_MNG,ASS_PMT_INV_UNIT_TXT,685caddd-7717-5498-bcef-80269d69ad9c,TEXT,Type,UNITOFMEASUREMENT,Mechanical Equipment
ASS_MNG,ASS_PMT_INV_UNIT_TXT,685caddd-7717-5498-bcef-80269d69ad9c,TEXT,Type,UNITOFMEASUREMENT,Plumbing Fixtures
ASS_MNG,ASS_PMT_INV_UNIT_TXT,685caddd-7717-5498-bcef-80269d69ad9c,TEXT,Type,UNITOFMEASUREMENT,Specialty Equipment
ASS_MNG,ASS_PMT_PRO_DELIVERY_DATE_TXT,7e630a6f-64a2-5d6e-b4ef-b8817397425a,TEXT,Type,Expected Material Delivery Date,Casework
ASS_MNG,ASS_PMT_PRO_DELIVERY_DATE_TXT,7e630a6f-64a2-5d6e-b4ef-b8817397425a,TEXT,Type,Expected Material Delivery Date,Electrical Equipment
ASS_MNG,ASS_PMT_PRO_DELIVERY_DATE_TXT,7e630a6f-64a2-5d6e-b4ef-b8817397425a,TEXT,Type,Expected Material Delivery Date,Furniture
ASS_MNG,ASS_PMT_PRO_DELIVERY_DATE_TXT,7e630a6f-64a2-5d6e-b4ef-b8817397425a,TEXT,Type,Expected Material Delivery Date,Generic Models
ASS_MNG,ASS_PMT_PRO_DELIVERY_DATE_TXT,7e630a6f-64a2-5d6e-b4ef-b8817397425a,TEXT,Type,Expected Material Delivery Date,Mechanical Equipment
ASS_MNG,ASS_PMT_PRO_DELIVERY_DATE_TXT,7e630a6f-64a2-5d6e-b4ef-b8817397425a,TEXT,Type,Expected Material Delivery Date,Plumbing Fixtures
ASS_MNG,ASS_PMT_PRO_DELIVERY_DATE_TXT,7e630a6f-64a2-5d6e-b4ef-b8817397425a,TEXT,Type,Expected Material Delivery Date,Specialty Equipment
ASS_MNG,ASS_PMT_PRO_PO_NR_TXT,c2a216f1-5197-5863-8dc0-bedee10fba48,TEXT,Type,Purchase Order Number,Casework
ASS_MNG,ASS_PMT_PRO_PO_NR_TXT,c2a216f1-5197-5863-8dc0-bedee10fba48,TEXT,Type,Purchase Order Number,Electrical Equipment
ASS_MNG,ASS_PMT_PRO_PO_NR_TXT,c2a216f1-5197-5863-8dc0-bedee10fba48,TEXT,Type,Purchase Order Number,Furniture
ASS_MNG,ASS_PMT_PRO_PO_NR_TXT,c2a216f1-5197-5863-8dc0-bedee10fba48,TEXT,Type,Purchase Order Number,Generic Models
ASS_MNG,ASS_PMT_PRO_PO_NR_TXT,c2a216f1-5197-5863-8dc0-bedee10fba48,TEXT,Type,Purchase Order Number,Mechanical Equipment
ASS_MNG,ASS_PMT_PRO_PO_NR_TXT,c2a216f1-5197-5863-8dc0-bedee10fba48,TEXT,Type,Purchase Order Number,Plumbing Fixtures
ASS_MNG,ASS_PMT_PRO_PO_NR_TXT,c2a216f1-5197-5863-8dc0-bedee10fba48,TEXT,Type,Purchase Order Number,Specialty Equipment
ASS_MNG,ASS_PMT_PRO_SUPPLIER_TXT,e371f568-6516-5329-a270-02c6cb9ab850,TEXT,Type,Material Supplier Name,Casework
ASS_MNG,ASS_PMT_PRO_SUPPLIER_TXT,e371f568-6516-5329-a270-02c6cb9ab850,TEXT,Type,Material Supplier Name,Electrical Equipment
ASS_MNG,ASS_PMT_PRO_SUPPLIER_TXT,e371f568-6516-5329-a270-02c6cb9ab850,TEXT,Type,Material Supplier Name,Furniture
ASS_MNG,ASS_PMT_PRO_SUPPLIER_TXT,e371f568-6516-5329-a270-02c6cb9ab850,TEXT,Type,Material Supplier Name,Generic Models
ASS_MNG,ASS_PMT_PRO_SUPPLIER_TXT,e371f568-6516-5329-a270-02c6cb9ab850,TEXT,Type,Material Supplier Name,Mechanical Equipment
ASS_MNG,ASS_PMT_PRO_SUPPLIER_TXT,e371f568-6516-5329-a270-02c6cb9ab850,TEXT,Type,Material Supplier Name,Plumbing Fixtures
ASS_MNG,ASS_PMT_PRO_SUPPLIER_TXT,e371f568-6516-5329-a270-02c6cb9ab850,TEXT,Type,Material Supplier Name,Specialty Equipment
ASS_MNG,ASS_PMT_QTY_ORDERED_NR,b3ec8ea6-760c-5d7b-b3fd-2a90aeb08566,NUMBER,Type,Quantity Ordered,Casework
ASS_MNG,ASS_PMT_QTY_ORDERED_NR,b3ec8ea6-760c-5d7b-b3fd-2a90aeb08566,NUMBER,Type,Quantity Ordered,Electrical Equipment
ASS_MNG,ASS_PMT_QTY_ORDERED_NR,b3ec8ea6-760c-5d7b-b3fd-2a90aeb08566,NUMBER,Type,Quantity Ordered,Furniture
ASS_MNG,ASS_PMT_QTY_ORDERED_NR,b3ec8ea6-760c-5d7b-b3fd-2a90aeb08566,NUMBER,Type,Quantity Ordered,Generic Models
ASS_MNG,ASS_PMT_QTY_ORDERED_NR,b3ec8ea6-760c-5d7b-b3fd-2a90aeb08566,NUMBER,Type,Quantity Ordered,Mechanical Equipment
ASS_MNG,ASS_PMT_QTY_ORDERED_NR,b3ec8ea6-760c-5d7b-b3fd-2a90aeb08566,NUMBER,Type,Quantity Ordered,Plumbing Fixtures
ASS_MNG,ASS_PMT_QTY_ORDERED_NR,b3ec8ea6-760c-5d7b-b3fd-2a90aeb08566,NUMBER,Type,Quantity Ordered,Specialty Equipment
ASS_MNG,ASS_PRODCT_COD_TXT,082a2a05-3387-5501-b355-51dd45e23e9f,TEXT,Type,PRODUCTCODE,Casework
ASS_MNG,ASS_PRODCT_COD_TXT,082a2a05-3387-5501-b355-51dd45e23e9f,TEXT,Type,PRODUCTCODE,Electrical Equipment
ASS_MNG,ASS_PRODCT_COD_TXT,082a2a05-3387-5501-b355-51dd45e23e9f,TEXT,Type,PRODUCTCODE,Furniture
ASS_MNG,ASS_PRODCT_COD_TXT,082a2a05-3387-5501-b355-51dd45e23e9f,TEXT,Type,PRODUCTCODE,Generic Models
ASS_MNG,ASS_PRODCT_COD_TXT,082a2a05-3387-5501-b355-51dd45e23e9f,TEXT,Type,PRODUCTCODE,Mechanical Equipment
ASS_MNG,ASS_PRODCT_COD_TXT,082a2a05-3387-5501-b355-51dd45e23e9f,TEXT,Type,PRODUCTCODE,Plumbing Fixtures
ASS_MNG,ASS_PRODCT_COD_TXT,082a2a05-3387-5501-b355-51dd45e23e9f,TEXT,Type,PRODUCTCODE,Specialty Equipment
ASS_MNG,ASS_ROOM_AREA_SQ_M,1514d5cf-3d32-5a68-b5cb-f18d97060e9f,AREA,Type,ROOMAREA(M^2),Casework
ASS_MNG,ASS_ROOM_AREA_SQ_M,1514d5cf-3d32-5a68-b5cb-f18d97060e9f,AREA,Type,ROOMAREA(M^2),Electrical Equipment
ASS_MNG,ASS_ROOM_AREA_SQ_M,1514d5cf-3d32-5a68-b5cb-f18d97060e9f,AREA,Type,ROOMAREA(M^2),Furniture
ASS_MNG,ASS_ROOM_AREA_SQ_M,1514d5cf-3d32-5a68-b5cb-f18d97060e9f,AREA,Type,ROOMAREA(M^2),Generic Models
ASS_MNG,ASS_ROOM_AREA_SQ_M,1514d5cf-3d32-5a68-b5cb-f18d97060e9f,AREA,Type,ROOMAREA(M^2),Mechanical Equipment
ASS_MNG,ASS_ROOM_AREA_SQ_M,1514d5cf-3d32-5a68-b5cb-f18d97060e9f,AREA,Type,ROOMAREA(M^2),Plumbing Fixtures
ASS_MNG,ASS_ROOM_AREA_SQ_M,1514d5cf-3d32-5a68-b5cb-f18d97060e9f,AREA,Type,ROOMAREA(M^2),Specialty Equipment
ASS_MNG,ASS_ROOM_FUNCTION_USE_TXT,124f7ab0-bdf4-5740-9c65-22cdac508908,TEXT,Type,ROOMFUNCTION/USE,Casework
